onion_id	id	spotify_id	popularity	release	danceability	energy	key	mode	valence	tempo	duration_ms
onion::5CAnQm4nNmLwra59	5CAnQm4nNmLwra59	1szDksEZ8FUIESuhvoi2yN	36.0	1984	0.481	0.469	11.0	1.0	0.65	170.21900000000005	142400
onion::5FxUnWtir0cTz5NO	5FxUnWtir0cTz5NO	5qGwqO0lkbBXw4xNfzT7SF	63.0	1997	0.556	0.993	1.0	1.0	0.7020000000000001	124.016	173667
onion::5GSd1v6vniYTia3x	5GSd1v6vniYTia3x	4UEo1b0wWrtHMC8bVqPiH8	68.0	2010	0.5539999999999999	0.949	2.0	1.0	0.233	129.984	374453
onion::5HUdnm6uceG7GqPn	5HUdnm6uceG7GqPn	5O7dUF7P1HJ7tvGxSdNV2B	34.0	2011	0.585	0.951	6.0	1.0	0.5329999999999999	125.028	171267
onion::5JaBO2JoOR7Is2qC	5JaBO2JoOR7Is2qC	7v9Q0dAb9t7h8gJOkcJHay	57.0	2001	0.8740000000000001	0.4370000000000001	1.0	0.0	0.963	117.79	240173
onion::5MWFTTFfAD2l1rQC	5MWFTTFfAD2l1rQC	7urrOzZPpZn5egCG7dpzim	34.0	2011	0.6459999999999999	0.685	11.0	1.0	0.373	107.93	213893
onion::5OlhxWshNx0HyQBd	5OlhxWshNx0HyQBd	5B8sDKrg4VN8etjH0vFz40	41.0	1987	0.593	0.887	11.0	0.0	0.669	118.402	289733
onion::5PK4LjA3OtxZZ1A9	5PK4LjA3OtxZZ1A9	3yubyWatnRRLHkIsN1ZI2Q	43.0	1996	0.539	0.762	4.0	0.0	0.6609999999999999	114.08	228827
onion::5SWyVIoi6jTw96Qg	5SWyVIoi6jTw96Qg	6DR4rQ3pSQq9N8vMa0l8mR	38.0	2008	0.295	0.967	1.0	0.0	0.254	149.99	200747
onion::5UBFCEwRgYcabfj3	5UBFCEwRgYcabfj3	5IWmdl33NNTLsKlLT6WSlh	51.0	2011	0.534	0.487	10.0	1.0	0.237	112.989	200227
onion::5Wv2GSwBdQfdei32	5Wv2GSwBdQfdei32	24y3tSyLdRbpVsKhQrR2oj	42.0	2007	0.514	0.91	7.0	0.0	0.472	145.907	217293
onion::5Zn834QHgvahleW7	5Zn834QHgvahleW7	1L0EA6BegmM4KMwTHmSHux	42.0	2011	0.514	0.911	10.0	1.0	0.327	109.964	249520
onion::5iIhIXkBKKUfmA13	5iIhIXkBKKUfmA13	6GunQhmb8r8moK4kSeIH6D	26.0	2007	0.547	0.868	11.0	0.0	0.166	120.002	211133
onion::5jZHy79cR5ZQwCZa	5jZHy79cR5ZQwCZa	3le4ECmJTUNXYLsGjQYSXi	56.0	2013	0.376	0.877	7.0	1.0	0.168	74.954	229250
onion::5kRRzFRjQDMeKZh5	5kRRzFRjQDMeKZh5	3Vh78q9eFOmMZXKVfVJuAj	29.0	2007	0.412	0.6509999999999999	10.0	1.0	0.234	98.343	282840
onion::5lkZg4aNjP8qnOu1	5lkZg4aNjP8qnOu1	7D0RhFcb3CrfPuTJ0obrod	59.0	2000	0.371	0.268	1.0	1.0	0.165	102.623	227093
onion::5lrdABso6kDuaUiH	5lrdABso6kDuaUiH	22v9ZVkWWAYjderL7ZWuuH	50.0	2012	0.569	0.5720000000000001	6.0	1.0	0.6579999999999999	110.031	234000
onion::5puEuHuDvFBi7Qj2	5puEuHuDvFBi7Qj2	5QUEfVhkdt6uCQscyf1EhS	30.0	2017	0.6629999999999999	0.735	8.0	1.0	0.418	114.018	234653
onion::5qRkaB6Mlf8VQuIo	5qRkaB6Mlf8VQuIo	5Zyv0v4rPcrXjkaeImuodv	47.0	1967	0.316	0.7559999999999999	8.0	1.0	0.332	165.963	221827
onion::5yQvjEQ6fQqLGWfU	5yQvjEQ6fQqLGWfU	35xhUVmNUaBvkUuRvGKeSO	20.0	2012	0.226	0.962	8.0	1.0	0.181	160.349	112153
onion::62aYfkFL4ifVIwfx	62aYfkFL4ifVIwfx	0uIqV0X1M1vjti0ubMOInt	35.0	1984	0.6729999999999999	0.792	5.0	1.0	0.971	150.235	252373
onion::62xhTJSOzUh31xM6	62xhTJSOzUh31xM6	7CfCkdTNWFQDopWol8SWYQ	34.0	1976	0.594	0.243	8.0	0.0	0.7559999999999999	108.439	147200
onion::66bMJ4bKqLx5nT2C	66bMJ4bKqLx5nT2C	5e0ozDjIRDuitUuekiF6ns	39.0	1983	0.5760000000000001	0.86	2.0	1.0	0.757	128.543	300800
onion::6DwzPznhYUCUe4Ud	6DwzPznhYUCUe4Ud	3850dYVgOFIXJh5U4BFEWH	65.0	2005	0.649	0.647	9.0	0.0	0.405	125.02	337733
onion::6DxGXg72FfNt9YcS	6DxGXg72FfNt9YcS	6of8SnWWABhtnPslanrJhh	35.0	2012	0.342	0.948	0.0	1.0	0.336	75.251	188053
onion::6G5PTMXvrIMuXyib	6G5PTMXvrIMuXyib	0qtK3XwbuG153dmwB8iepL	66.0	2017	0.449	0.434	1.0	1.0	0.371	78.57	224893
onion::6JpYE1rq6XgoW9ij	6JpYE1rq6XgoW9ij	1N7Aep1OewK9diaN9WbuuR	53.0	2016	0.581	0.922	1.0	0.0	0.596	118.408	191545
onion::6Lf6L2GMOBrZUTvJ	6Lf6L2GMOBrZUTvJ	1vZKP9XURuqMp1SpXGnoyb	40.0	2011	0.7040000000000001	0.103	5.0	0.0	0.469	84.51100000000002	206507
onion::6RHLOKbCV6BT3s1o	6RHLOKbCV6BT3s1o	125dAqUSmX1nOG50fBz9vb	53.0	1998	0.721	0.289	0.0	0.0	0.508	119.873	272560
onion::6UbZl1t1dY2BnJsw	6UbZl1t1dY2BnJsw	3JZDax8w9XaM2SXVim3lxd	34.0	1980	0.585	0.737	2.0	1.0	0.629	126.62	277133
onion::6Wa3pHMOGYEw6OQx	6Wa3pHMOGYEw6OQx	2EvwLVrnYbCZEG6Kx5DCRy	60.0	2007	0.769	0.638	11.0	1.0	0.782	115.007	212107
onion::6YdzDwnoQ34wZoyv	6YdzDwnoQ34wZoyv	2vdBo4ALPYbHRUPKgtE5iC	72.0	2019	0.287	0.364	9.0	1.0	0.11	103.777	271467
onion::6avDvC82LLM2yije	6avDvC82LLM2yije	6N9uyMZf9pbNOuomveWscp	58.0	1994	0.703	0.469	11.0	0.0	0.6609999999999999	86.038	291667
onion::6b5RJWnWJXeTXATh	6b5RJWnWJXeTXATh	1GErReAT0swX36x3O8GyQn	54.0	2004	0.3720000000000001	0.975	10.0	1.0	0.467	162.967	181027
onion::6d0O6zBWVlZ4OEla	6d0O6zBWVlZ4OEla	3K7xYRXPFDVyen7cZF5Zk2	60.0	2016	0.7040000000000001	0.713	7.0	1.0	0.5920000000000001	99.301	165773
onion::6h80Ld7gYsfaRlJn	6h80Ld7gYsfaRlJn	7cMFjxhbXBpOlais7KMF3j	57.0	2001	0.669	0.743	7.0	1.0	0.279	119.882	227867
onion::6jxhsZz4CbWhnjMq	6jxhsZz4CbWhnjMq	0LSux441PXL5WsVo5nTcER	31.0	2013	0.33	0.871	2.0	1.0	0.369	149.335	162107
onion::6o2mMWib3okSzD77	6o2mMWib3okSzD77	0SA903LGHxe4ExdRY2SqVH	64.0	2018	0.262	0.789	10.0	1.0	0.487	171.009	199357
onion::6pdbEwVFE1Rz1XNk	6pdbEwVFE1Rz1XNk	2Ud3deeqLAG988pfW0Kwcl	57.0	2007	0.701	0.7879999999999999	2.0	1.0	0.795	142.584	462267
onion::6qNbHN2lGfuVydmr	6qNbHN2lGfuVydmr	2DVkYfl2YuOMlRfC98srEG	49.0	1979	0.568	0.413	7.0	1.0	0.667	75.866	237098
onion::6qkBRUTftKj9QkyX	6qkBRUTftKj9QkyX	64VLqyvVCCAXyqKCqs40z8	47.0	2014	0.46	0.982	2.0	0.0	0.267	112.507	380613
onion::6sUE7Mf0a49mHeJr	6sUE7Mf0a49mHeJr	0XRbYXQUymj9SJkrr8YK5B	65.0	1993	0.636	0.731	4.0	1.0	0.61	86.15	262507
onion::6urvk94d6y3xZpvq	6urvk94d6y3xZpvq	5ihS6UUlyQAfmp48eSkxuQ	74.0	1975	0.414	0.161	7.0	0.0	0.423	159.375	199493
onion::6vKQhLVmnH9prxNT	6vKQhLVmnH9prxNT	51ChrwmUPDJvedPQnIU8Ls	75.0	2017	0.7609999999999999	0.386	4.0	1.0	0.526	134.94299999999998	238440
onion::6yDRqTpLzUxIEMN2	6yDRqTpLzUxIEMN2	47EqCQZG5v4o0WFMufGf5S	59.0	2005	0.377	0.99	1.0	1.0	0.7609999999999999	110.706	131707
onion::72Pt7tpNHlahAZiq	72Pt7tpNHlahAZiq	2GNkR4EfPnXi0zRl5A89ky	50.0	2013	0.267	0.981	5.0	1.0	0.456	188.181	209021
onion::77OA9PHzpo7VYXSn	77OA9PHzpo7VYXSn	0IVkP59yJ9GFF6B7IrvrxA	49.0	1999	0.715	0.446	0.0	1.0	0.845	140.969	219267
onion::78OOiVsxDQo3BH3U	78OOiVsxDQo3BH3U	1FBuZzEpuLvmcFBumBLBxp	27.0	2016	0.644	0.952	9.0	0.0	0.74	115.012	179307
onion::78XDhPEcFuLGxB4t	78XDhPEcFuLGxB4t	17yrCsl1Ai6CZLBmGj6d6p	56.0	2016	0.201	0.7240000000000001	0.0	1.0	0.16699999999999998	154.395	158478
onion::7AqSdSeZxPpOYcl3	7AqSdSeZxPpOYcl3	6wmAHw1szh5RCKSRjiXhPe	73.0	2018	0.845	0.561	1.0	0.0	0.8109999999999999	109.974	200853
onion::7ELJ2sVO3n3mZHVM	7ELJ2sVO3n3mZHVM	2JuasWPUodaUxf5nwNpciQ	64.0	1994	0.384	0.562	3.0	0.0	0.159	136.094	259200
onion::7Eanr6RbbsFL4KSn	7Eanr6RbbsFL4KSn	5vnpANH92iEajvGwE2oQ6r	72.0	2018	0.701	0.512	0.0	0.0	0.6629999999999999	91.947	223583
onion::7G9IqL1VPeEgmpC0	7G9IqL1VPeEgmpC0	3lcuERI7leyYwfFGv1ZP5e	51.0	2015	0.242	0.746	2.0	1.0	0.128	127.997	234255
onion::7I0SNqYAVs4StrdH	7I0SNqYAVs4StrdH	0afhq8XCExXpqazXczTSve	78.0	2017	0.624	0.8759999999999999	9.0	1.0	0.7809999999999999	99.943	170827
onion::7KG9VYeMEzp4Z7ej	7KG9VYeMEzp4Z7ej	7iQmD0bfguAQOpU1V3Bp8w	42.0	2017	0.429	0.974	1.0	1.0	0.7240000000000001	137.01	234880
onion::7KYwahY7P1wW7pZw	7KYwahY7P1wW7pZw	7DjI5foCQ3UReMqFAdZWTL	35.0	2019	0.805	0.852	10.0	1.0	0.743	130.056	203634
onion::7PAc0qJBlSzW7Jlc	7PAc0qJBlSzW7Jlc	5c6gkexa2eWCCBmEb0zXCZ	53.0	1993	0.726	0.861	6.0	1.0	0.457	98.501	286933
onion::7Qumm8N7qnP1Rh91	7Qumm8N7qnP1Rh91	2jQiSYrwJehQAcuaaQrXnS	62.0	2015	0.422	0.609	11.0	0.0	0.0911	107.34	230011
onion::7T18G9fVXZigDZbv	7T18G9fVXZigDZbv	4rfaoyaZvNa60cj3OKSQV9	66.0	2013	0.69	0.6779999999999999	0.0	1.0	0.409	173.995	239015
onion::7VoOnizOYv4SAGnG	7VoOnizOYv4SAGnG	3Pu3IChaAoa5EjgUBv5F6x	56.0	1974	0.644	0.799	4.0	0.0	0.889	108.382	246573
onion::7Wp6f2RMVmVSE0Jc	7Wp6f2RMVmVSE0Jc	5rcQP5fQvW3EMUzrqrFk09	13.0	1981	0.326	0.947	7.0	1.0	0.504	159.687	246360
onion::7ZWYHGyYOGTOW56R	7ZWYHGyYOGTOW56R	485YdTIKZdYMvE3tYAHZE4	33.0	2013	0.273	0.963	9.0	1.0	0.159	113.93	120667
onion::7gREcvboJICSdDU4	7gREcvboJICSdDU4	4c37fNeMZH98oIqGYVGF0o	42.0	2016	0.54	0.662	2.0	1.0	0.0753	112.98	379100
onion::7kVURZXnP9Qtb7Ib	7kVURZXnP9Qtb7Ib	7wZUrN8oemZfsEd1CGkbXE	75.0	2007	0.638	0.6559999999999999	5.0	1.0	0.225	104.036	262467
onion::7kY3WMJTP9n4NOT8	7kY3WMJTP9n4NOT8	6AirEKLAv80bFaIDKpMi7I	52.0	2012	0.451	0.573	6.0	0.0	0.087	85.921	340333
onion::7l0CwxkuMdLMOpXV	7l0CwxkuMdLMOpXV	1VNWaY3uNfoeWqb5U8x2QX	68.0	2005	0.47	0.7959999999999999	8.0	0.0	0.215	113.108	167907
onion::7odjQ42LYqAkssJk	7odjQ42LYqAkssJk	6NQ9hBc6yra6j9fMbnMTS7	32.0	1993	0.481	0.928	11.0	0.0	0.479	125.904	184427
onion::7sViomGHVs9tvT1T	7sViomGHVs9tvT1T	5ukZlGN2l9WFC0kguXNMwv	42.0	2019	0.784	0.746	2.0	1.0	0.748	124.047	233049
onion::7uv8N33Pw7sNtlvS	7uv8N33Pw7sNtlvS	2akjLHnHjDGsgqxuf48VYs	59.0	2011	0.8029999999999999	0.47	6.0	0.0	0.887	121.226	290173
onion::7v1JDazhq1RhTjAl	7v1JDazhq1RhTjAl	18JKvOJ3cXbGUePQWT3bLW	54.0	2010	0.598	0.737	0.0	1.0	0.503	120.048	200209
onion::7wNukQj1LDsr3JkU	7wNukQj1LDsr3JkU	72dIN8F7D5ydB3auSqNi84	43.0	2017	0.449	0.35700000000000004	1.0	1.0	0.17800000000000002	66.979	419093
onion::7wOljwtrC5BiovLj	7wOljwtrC5BiovLj	3iA4foXIFpekwHyma7pRs1	50.0	1983	0.6459999999999999	0.809	1.0	0.0	0.588	139.2	229467
onion::7ww20ceSKgGu9PhG	7ww20ceSKgGu9PhG	46RVIZHY0PgIHT4Wbj1Swr	41.0	1966	0.416	0.4320000000000001	2.0	1.0	0.619	111.599	158933
onion::7ybFOESP4YA8HJ5Q	7ybFOESP4YA8HJ5Q	5cCAZS9VhLGEDV4NCfieeg	60.0	2011	0.696	0.546	5.0	1.0	0.787	130.002	210267
onion::7zgmygsMyZS0OtFz	7zgmygsMyZS0OtFz	5mGmtYDSXbtEw1xAwF7RVK	31.0	2014	0.782	0.473	5.0	1.0	0.32	93.978	248440
onion::80LS3ppeVurlHCgr	80LS3ppeVurlHCgr	6JNJERZGJwDVgkmbohBw7u	67.0	1984	0.8140000000000001	0.6859999999999999	6.0	0.0	0.779	106.68	246440
onion::828V5aP6tVssWMuX	828V5aP6tVssWMuX	14tNNpoHgVDU8es3Xr7ZWN	46.0	2010	0.623	0.938	4.0	1.0	0.918	163.929	185787
onion::82c4ykUn9iZZw9gt	82c4ykUn9iZZw9gt	59CLe8stbcx4XYBWdsfbwK	52.0	1978	0.449	0.92	2.0	1.0	0.85	162.25	217364
onion::873PHsocsWzooGbq	873PHsocsWzooGbq	0Nt9OgNZ856RjKIPldNRf9	54.0	2017	0.677	0.434	5.0	1.0	0.242	111.007	260213
onion::87Ct1HWIQ8QBLuP9	87Ct1HWIQ8QBLuP9	7dt6x5M1jzdTEt8oCbisTK	85.0	2018	0.68	0.563	10.0	1.0	0.374	145.028	231267
onion::87uGSydAWWfdKmOi	87uGSydAWWfdKmOi	7LZN7FkxHZk6maiN6NdI2i	61.0	2016	0.604	0.655	9.0	1.0	0.59	115.038	180413
onion::89m9K4zkcXUHp4r7	89m9K4zkcXUHp4r7	39eFFeKv7QaTBIukk7TYVu	47.0	1973	0.5670000000000001	0.273	9.0	0.0	0.302	81.726	244440
onion::8AomBTz4D8Rq2PSN	8AomBTz4D8Rq2PSN	5OLjhk2db14wAFMmWjrxGw	48.0	1996	0.679	0.513	7.0	1.0	0.5539999999999999	114.225	241027
onion::8Ce5Lmb5HaZ77nhd	8Ce5Lmb5HaZ77nhd	6YuBA0OqrYdgRGNuYSlb3R	43.0	2015	0.501	0.969	1.0	1.0	0.3	107.391	157880
onion::8DLjoqzwfSSwozDZ	8DLjoqzwfSSwozDZ	3JpaL6FMH9kjVWMA1mTmRl	42.0	1983	0.617	0.86	11.0	0.0	0.7390000000000001	115.727	259933
onion::8FRtvOKGmvhiSygs	8FRtvOKGmvhiSygs	1z3ugFmUKoCzGsI6jdY4Ci	68.0	2009	0.624	0.8420000000000001	5.0	1.0	0.257	111.037	342680
onion::8HSf0zHdb0G5lR0N	8HSf0zHdb0G5lR0N	34dkZZNQJzEJRqPkywYmEY	39.0	2008	0.365	0.172	9.0	1.0	0.0369	74.53	472696
onion::8NHruLIbXvrIKrAY	8NHruLIbXvrIKrAY	5WEqLAkxFbCF5pKWME9sQ9	29.0	1984	0.873	0.628	0.0	0.0	0.4	122.016	249867
onion::8VTlaVyNM9E3iTsb	8VTlaVyNM9E3iTsb	7jP7iCJ1cXVXYHWIkYtP6d	50.0	2012	0.514	0.742	8.0	1.0	0.47	101.0	246453
onion::8VtphbDg4uDAYiXo	8VtphbDg4uDAYiXo	2m8MwTvNHBYIqieOoQeyuY	50.0	1988	0.303	0.0861	10.0	1.0	0.0401	135.452	144242
onion::8XRNX71c82VJJbVE	8XRNX71c82VJJbVE	61LtVmmkGr8P9I2tSPvdpf	60.0	2011	0.846	0.438	11.0	1.0	0.512	85.01299999999998	237480
onion::8YG54cfyhByNPhN9	8YG54cfyhByNPhN9	4u26EevCNXMhlvE1xFBJwX	64.0	2010	0.606	0.4970000000000001	4.0	1.0	0.362	130.739	222773
onion::8YpfMh9qV3Wb7GdR	8YpfMh9qV3Wb7GdR	7ueMtBY5caVZM5FocVzOv7	38.0	1970	0.371	0.695	9.0	1.0	0.7070000000000001	142.066	142000
onion::8d0cjSQuymh7oUWN	8d0cjSQuymh7oUWN	4g3QZlvz39UllCcRXDZ0Do	59.0	2008	0.278	0.985	11.0	1.0	0.342	104.803	277800
onion::8ggKKppk28AmgVtK	8ggKKppk28AmgVtK	4lteGaLzU5veJOe6wnOvz4	45.0	1979	0.8959999999999999	0.339	11.0	0.0	0.389	122.106	508120
onion::8hPAjdpB6JHkbbf2	8hPAjdpB6JHkbbf2	3Wdd3odOmELr46XR4MQohR	21.0	1996	0.528	0.907	7.0	1.0	0.544	120.05	343627
onion::8imJokmAzphbZ4Xh	8imJokmAzphbZ4Xh	4vhHfBcwfunscuQ0WYelHj	18.0	2013	0.765	0.8740000000000001	4.0	0.0	0.856	128.049	181867
onion::8jv8umiSn9Mr3lpM	8jv8umiSn9Mr3lpM	3QFPYhNrx2Bqmk3W5OVAt5	29.0	2008	0.394	0.477	6.0	0.0	0.0545	129.731	159147
onion::8keAhBJumHlc8qe9	8keAhBJumHlc8qe9	57Xjny5yNzAcsxnusKmAfA	68.0	2003	0.486	0.6659999999999999	9.0	1.0	0.741	157.99200000000005	219754
onion::8mWcCf1jwTTW3v4C	8mWcCf1jwTTW3v4C	7vVjQjtbBqwMqjzf72Qplh	36.0	1984	0.701	0.433	0.0	1.0	0.8959999999999999	129.065	284333
onion::8nuvJOjzOYlr9i82	8nuvJOjzOYlr9i82	2PPdSiyMUv0qAGvwrwfVYg	31.0	2018	0.246	0.994	6.0	1.0	0.6409999999999999	143.688	114240
onion::8p8CjfbEGHBZCF1Q	8p8CjfbEGHBZCF1Q	7J4uwuiyWB7BqIcyNdcVRl	49.0	2002	0.327	0.963	4.0	0.0	0.199	98.416	326507
onion::8raUZyJEMPESv1U0	8raUZyJEMPESv1U0	66e2KstOkIo6V9PyDXWo3w	48.0	1977	0.49	0.324	2.0	1.0	0.586	188.451	310227
onion::8xCCEfN1aRZD6MH9	8xCCEfN1aRZD6MH9	345y6JePQqGMSO76yUkVpw	28.0	2014	0.775	0.77	8.0	1.0	0.914	109.522	213776
onion::8xFD1UO8nr1qwOg6	8xFD1UO8nr1qwOg6	34gCuhDGsG4bRPIf9bb02f	80.0	2014	0.7809999999999999	0.445	2.0	1.0	0.591	78.998	281560
onion::8xrJB9uhruYJUVAL	8xrJB9uhruYJUVAL	1nZzRJbFvCEct3uzu04ZoL	67.0	2012	0.6779999999999999	0.918	5.0	1.0	0.769	130.028	216160
onion::8xyotpN995FpQ4Ns	8xyotpN995FpQ4Ns	3ZscCo1qXdI4YIZHqZxswL	32.0	2007	0.354	0.642	5.0	0.0	0.0692	77.883	314493
onion::8y9Uy6qcPdteNyE6	8y9Uy6qcPdteNyE6	4QOJF00kfJNF5qqM4U669Z	55.0	2007	0.507	0.448	8.0	1.0	0.123	119.934	247440
onion::8za6DF3qpPWc4kDR	8za6DF3qpPWc4kDR	3WSyYBhLZRLbQo2tJgFvSR	54.0	1992	0.598	0.8	5.0	0.0	0.77	96.069	258933
onion::94ulCHe8MwDtWRkR	94ulCHe8MwDtWRkR	2hMD3SnrBsre1mzptGRn6Z	36.0	1988	0.1	0.175	1.0	0.0	0.0376	75.54	261689
onion::99Fj3k34Ak3Pegh2	99Fj3k34Ak3Pegh2	459tCOv9ZqWwxww8hChdnh	40.0	2016	0.539	0.679	11.0	0.0	0.196	99.881	188529
onion::9D2NFhxz6hSpo5Ii	9D2NFhxz6hSpo5Ii	77NH6TwtmdF7R8jSrn3ivH	40.0	2017	0.412	0.904	7.0	1.0	0.362	124.81	181153
onion::9EMpLfSydueVUiSX	9EMpLfSydueVUiSX	1a3X8Y882vwSnlnHqf9ztF	53.0	2001	0.434	0.96	2.0	1.0	0.698	118.97	110800
onion::9EOUvfzk6eOb8KBd	9EOUvfzk6eOb8KBd	3AVrVz5rK8Hrqo9YGiVGN5	58.0	2017	0.369	0.467	5.0	1.0	0.174	94.473	290147
onion::9IdQhSUNdQOULx6r	9IdQhSUNdQOULx6r	0tkBOcK7oRVXQJY97zzSvr	55.0	2013	0.588	0.481	0.0	1.0	0.17600000000000002	93.568	228293
onion::9MKBhd08MbxZbfTt	9MKBhd08MbxZbfTt	0iSWAT0EL8TwmzcgBjKMh6	58.0	2015	0.6779999999999999	0.8690000000000001	0.0	0.0	0.882	123.964	200533
onion::9Qagf6cchv8p4Mq1	9Qagf6cchv8p4Mq1	48obzdkQV1biEq8cPsGLys	38.0	2015	0.746	0.482	1.0	0.0	0.698	135.202	148680
onion::9So7TgZjEYStsGB4	9So7TgZjEYStsGB4	4Chah9FS9ar1F6qZR6FuoH	28.0	2000	0.448	0.265	7.0	1.0	0.224	161.679	180613
onion::9TOpJEoteJr3UuoN	9TOpJEoteJr3UuoN	03iHEpOK1f9Qt5OHxUFGqL	30.0	2007	0.6609999999999999	0.833	9.0	1.0	0.8740000000000001	124.039	192573
onion::9UuZw1IuFnK9zB1T	9UuZw1IuFnK9zB1T	53R01ylELwpQO5TBZdqKsM	41.0	1975	0.675	0.45	11.0	0.0	0.634	76.195	284133
onion::9XUrK87leHWt5o7Q	9XUrK87leHWt5o7Q	3xd4OtPleFw78mi4rh3Lmh	32.0	2011	0.462	0.873	4.0	1.0	0.328	170.0	684200
onion::9ZtfD8gBZXonrJKX	9ZtfD8gBZXonrJKX	1oHNvJVbFkexQc0BpQp7Y4	64.0	2011	0.747	0.716	11.0	0.0	0.7509999999999999	125.008	210627
onion::9c0fLWLOQrRNqzuU	9c0fLWLOQrRNqzuU	4591VqUIXysNlmI5NcAIUd	67.0	1964	0.691	0.581	10.0	1.0	0.91	126.615	174440
onion::9eCM79TxrMKzMle1	9eCM79TxrMKzMle1	6NAmbftWAovcMCnJzDCFsU	51.0	2006	0.451	0.884	0.0	1.0	0.314	97.48	189307
onion::9fybUUmMyAR1CbQr	9fybUUmMyAR1CbQr	1RT6zSjs59gJdFfUshT465	47.0	2010	0.413	0.988	8.0	1.0	0.642	162.954	215960
onion::9klK7mo7PNmaOAzu	9klK7mo7PNmaOAzu	0EqtsCvcDjEz6svFsaV5HN	54.0	1999	0.616	0.34600000000000003	10.0	1.0	0.344	143.351	274493
onion::9lzeAMDbnD2yfNSa	9lzeAMDbnD2yfNSa	2Rn7bVL1FVYboc4c55RUdg	38.0	1979	0.324	0.919	2.0	1.0	0.677	160.91299999999995	188494
onion::9pX8RnMgFlSITatm	9pX8RnMgFlSITatm	1wkl1b5DQZrVkFlp6qNNmu	45.0	2004	0.468	0.7490000000000001	4.0	1.0	0.474	152.01	251227
onion::9q230fa7AxwPF7N8	9q230fa7AxwPF7N8	0BlzSeg13Xk9EQk5G3R7pv	25.0	2000	0.72	0.765	1.0	1.0	0.6729999999999999	100.374	95200
onion::9rTThcItyWfwrGGu	9rTThcItyWfwrGGu	01Mpj13vURSO3cCLprPt5T	59.0	1986	0.295	0.995	1.0	0.0	0.0376	110.25	254400
onion::9xLzjyDFVvUxinAS	9xLzjyDFVvUxinAS	3XaWuYsTtnkzCSBr0RmROc	55.0	2010	0.846	0.747	1.0	0.0	0.517	95.003	220057
onion::9z2L8uD3GjNoXSRs	9z2L8uD3GjNoXSRs	4rHZZAmHpZrA3iH5zx8frV	73.0	2013	0.574	0.512	5.0	0.0	0.512	76.899	484147
onion::A0lSu1NtFRBKY2e9	A0lSu1NtFRBKY2e9	0wYPM5pexJu96AClrozpIh	43.0	2005	0.591	0.863	4.0	1.0	0.434	139.97299999999998	265880
onion::A15E8pFSarKLBVmR	A15E8pFSarKLBVmR	2oDZugzXgazi0KdCdcVSw1	30.0	2008	0.406	0.342	2.0	1.0	0.107	76.984	177307
onion::A479KNAfnFB5CZCy	A479KNAfnFB5CZCy	1iHVwGKN7PKwIrj4X0erON	35.0	2006	0.596	0.804	11.0	1.0	0.485	112.007	284787
onion::A58bEcnGGa3Db7qC	A58bEcnGGa3Db7qC	3TBgx9XJxb7EXo1TSZQy8e	22.0	2014	0.518	0.521	10.0	0.0	0.181	83.99	226181
onion::A5VEafdCjSWW2IIK	A5VEafdCjSWW2IIK	3pEuO9J2MTEmec8kUfYYvl	57.0	1995	0.813	0.882	7.0	1.0	0.8740000000000001	125.983	236933
onion::A6GLGUNgkWutv25f	A6GLGUNgkWutv25f	2Gnsof1hvZzjE1xdLRpjtf	58.0	2011	0.489	0.57	1.0	1.0	0.584	185.516	272573
onion::AA0Jl1rqjJVzvnaN	AA0Jl1rqjJVzvnaN	1OnHez3LtYxRhHa3T79iY9	23.0	2004	0.528	0.698	9.0	0.0	0.364	160.085	221573
onion::ACJooOrpJl0RtQWa	ACJooOrpJl0RtQWa	2m0M7YqCy4lXfedh18qd8N	59.0	2009	0.7290000000000001	0.856	10.0	0.0	0.804	116.467	285093
onion::AEcuKpm2WKKS1KKV	AEcuKpm2WKKS1KKV	0W0s27FypnkXjJTJKUAnx0	43.0	1993	0.335	0.937	6.0	1.0	0.703	155.644	291547
onion::ALUPimS38hGFkBfm	ALUPimS38hGFkBfm	6hz6lrQtLcxOOjflnYjF9o	46.0	2003	0.514	0.95	7.0	1.0	0.149	130.02700000000002	467827
onion::ALkTMKTyVcvOoIGD	ALkTMKTyVcvOoIGD	1OuOKS43b3pRYb9d49WrBp	45.0	2010	0.29	0.868	1.0	1.0	0.193	90.889	253839
onion::ALrgmbtARfJpjLG4	ALrgmbtARfJpjLG4	5WFq6kyeSI1LbwZ1nzMeTA	31.0	2012	0.769	0.8740000000000001	6.0	1.0	0.812	101.495	191107
onion::AMYrqm3QgrbLmUZ6	AMYrqm3QgrbLmUZ6	4UbZmqYEzT5vn4UrPzAHu9	29.0	1985	0.55	0.89	9.0	0.0	0.532	139.44799999999998	315373
onion::AMnijc0y03VpsWbz	AMnijc0y03VpsWbz	2VIPU72L6tIR4w8J8ap6Kp	68.0	2017	0.638	0.3670000000000001	4.0	1.0	0.219	71.957	217120
onion::APCOA8vqweV4WMee	APCOA8vqweV4WMee	2sW8fmnISifQTRgnRrQTYW	58.0	1994	0.55	0.279	5.0	1.0	0.182	76.033	305160
onion::APKvNoWBAkt74yXP	APKvNoWBAkt74yXP	6wqJeItl3Vc3az4ZicSQAB	71.0	2004	0.29100000000000004	0.974	6.0	0.0	0.348	134.724	278600
